Time(s),Torque,signal_0,signal_1,signal_2
0.17,0.10989011,-2.0,0.2,20.200000000000003
0.17,0.114774115,-2.0,0.2,20.200000000000003
0.17,0.10989011,-2.0,0.2,20.200000000000003
0.18,0.1001221,-2.0,0.2,20.200000000000003
0.18,0.105006106,-2.0,0.2,20.200000000000003
0.18,0.1001221,-2.0,0.2,20.200000000000003
0.18,0.0952381,-2.0,0.2,20.3
0.18,0.09035409,-2.0,0.2,20.3
0.18,0.08547009,-2.0,0.2,20.3
0.18,0.08058608,-2.0,0.2,20.3
0.18,0.08058608,-2.0,0.2,20.3
0.19,0.07570208,-2.0,0.2,20.3
0.19,0.070818074,-2.0,0.2,20.3
0.19,0.06593407,-2.0,0.2,20.3
0.19,0.06105006,-2.0,0.2,20.3
0.19,0.06105006,-2.0,0.2,20.200000000000003
0.19,0.056166057,-2.0,0.2,20.200000000000003
0.19,0.051282052,-2.0,0.2,20.200000000000003
0.2,0.056166057,-2.0,0.2,20.200000000000003
0.2,0.041514043,-2.0,0.2,20.200000000000003
0.2,0.041514043,-2.0,0.2,20.200000000000003
0.2,0.03663004,-2.0,0.2,20.200000000000003
0.2,0.03663004,-2.0,0.2,20.200000000000003
0.2,0.03663004,-2.0,0.2,20.200000000000003
0.2,0.031746034,-2.0,0.2,20.3
0.21,0.031746034,-2.0,0.2,20.3
0.21,0.031746034,-2.0,0.2,20.3
0.21,0.031746034,-2.0,0.2,20.3
0.21,0.026862027,-2.0,0.2,20.3
0.21,0.026862027,-2.0,0.2,20.3
0.21,0.026862027,-2.0,0.2,20.3
0.21,0.021978023,-2.0,0.2,20.3
0.22,0.017094018,-2.0,0.2,20.3
0.22,0.017094018,-2.0,0.2,20.3
0.22,0.026862027,-2.0,0.2,20.3
0.22,0.021978023,-2.0,0.2,20.3
0.22,0.021978023,-2.0,0.2,20.3
0.22,0.021978023,-2.0,0.2,20.3
0.22,0.017094018,-2.0,0.2,20.3
0.22,0.017094018,-2.0,0.2,20.3
0.23,0.021978023,-2.0,0.2,20.3
0.23,0.017094018,-2.0,0.2,20.3
0.23,0.021978023,-2.0,0.2,20.3
0.23,0.017094018,-2.0,0.2,20.400000000000002
0.23,0.017094018,-2.0,0.2,20.400000000000002
0.23,0.026862027,-2.0,0.2,20.400000000000002
0.23,0.026862027,-2.0,0.2,20.400000000000002
0.24,0.031746034,-2.0,0.2,20.400000000000002
0.24,0.026862027,-2.0,0.2,20.400000000000002
0.24,0.026862027,-2.0,0.2,20.400000000000002
0.24,0.031746034,-2.0,0.2,20.400000000000002
0.24,0.031746034,-2.0,0.2,20.400000000000002
0.24,0.031746034,-2.0,0.2,20.400000000000002
0.24,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.24,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.25,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.25,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.25,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.25,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.25,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.25,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.25,0.051282052,-1.9000000000000001,0.2,20.400000000000002
0.26,0.051282052,-1.9000000000000001,0.2,20.400000000000002
0.26,0.051282052,-1.9000000000000001,0.2,20.400000000000002
0.26,0.056166057,-1.9000000000000001,0.2,20.400000000000002
0.26,0.056166057,-1.9000000000000001,0.2,20.400000000000002
0.26,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.26,0.06593407,-1.9000000000000001,0.2,20.400000000000002
0.26,0.070818074,-1.9000000000000001,0.2,20.400000000000002
0.27,0.07570208,-1.9000000000000001,0.2,20.400000000000002
0.27,0.07570208,-1.9000000000000001,0.2,20.400000000000002
0.27,0.08547009,-1.9000000000000001,0.2,20.400000000000002
0.27,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.27,0.08547009,-1.9000000000000001,0.2,20.400000000000002
0.27,0.09035409,1.7000000000000002,0.2,20.400000000000002
0.28,0.09035409,1.7000000000000002,0.2,20.400000000000002
0.28,0.0952381,1.7000000000000002,0.2,20.400000000000002
0.28,0.09035409,1.7000000000000002,0.2,20.400000000000002
0.28,0.1001221,-1.9000000000000001,0.2,20.400000000000002
0.28,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.28,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.29,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.29,0.1001221,-1.9000000000000001,0.2,20.400000000000002
0.29,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.29,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.29,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.29,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.29,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.29,0.09035409,-1.9000000000000001,0.2,20.3
0.3,0.08547009,-1.9000000000000001,0.2,20.3
0.3,0.08547009,-1.9000000000000001,0.2,20.3
0.3,0.08547009,-1.9000000000000001,0.2,20.3
0.3,0.08058608,-1.9000000000000001,0.2,20.3
0.3,0.07570208,-1.9000000000000001,0.2,20.3
0.3,0.07570208,-1.9000000000000001,0.2,20.3
0.3,0.07570208,-1.9000000000000001,0.2,20.3
0.3,0.08058608,-1.9000000000000001,0.2,20.3
0.3,0.07570208,-1.9000000000000001,0.2,20.3
0.31,0.070818074,-1.9000000000000001,0.2,20.3
0.31,0.070818074,-1.9000000000000001,0.2,20.3
0.31,0.070818074,-1.9000000000000001,0.2,20.400000000000002
0.31,0.070818074,-1.9000000000000001,0.2,20.400000000000002
0.31,0.06593407,-1.9000000000000001,0.2,20.400000000000002
0.31,0.06593407,-1.9000000000000001,0.2,20.400000000000002
0.31,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.31,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.31,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.31,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.32,0.06593407,-1.9000000000000001,0.2,20.400000000000002
0.32,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.32,0.06105006,-1.9000000000000001,0.2,20.400000000000002
0.32,0.051282052,-1.9000000000000001,0.2,20.400000000000002
0.32,0.056166057,-1.9000000000000001,0.2,20.400000000000002
0.32,0.056166057,-1.9000000000000001,0.2,20.400000000000002
0.32,0.051282052,-1.9000000000000001,0.2,20.400000000000002
0.32,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.33,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.33,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.33,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.33,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.33,0.046398047,-1.9000000000000001,0.2,20.400000000000002
0.33,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.33,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.33,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.33,0.031746034,-1.9000000000000001,0.2,20.400000000000002
0.33,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.34,0.031746034,-1.9000000000000001,0.2,20.400000000000002
0.34,0.031746034,-1.9000000000000001,0.2,20.400000000000002
0.34,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.34,0.031746034,-1.9000000000000001,0.2,20.400000000000002
0.34,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.34,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.34,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.34,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.34,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.35,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.35,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.35,0.026862027,-1.9000000000000001,0.2,20.3
0.35,0.021978023,-1.9000000000000001,0.2,20.3
0.35,0.021978023,-1.9000000000000001,0.2,20.3
0.35,0.021978023,-1.9000000000000001,0.2,20.3
0.35,0.026862027,-1.9000000000000001,0.2,20.3
0.35,0.026862027,-1.9000000000000001,0.2,20.3
0.35,0.026862027,-1.9000000000000001,0.2,20.3
0.36,0.026862027,-1.9000000000000001,0.2,20.3
0.36,0.03663004,-1.9000000000000001,0.2,20.3
0.36,0.026862027,-1.9000000000000001,0.2,20.3
0.36,0.026862027,-1.9000000000000001,0.2,20.3
0.36,0.031746034,-1.9000000000000001,0.2,20.3
0.36,0.031746034,-1.9000000000000001,0.2,20.3
0.36,0.031746034,-1.9000000000000001,0.2,20.3
0.36,0.031746034,-1.9000000000000001,0.2,20.3
0.36,0.031746034,-1.9000000000000001,0.2,20.3
0.36,0.031746034,-1.9000000000000001,0.2,20.3
0.37,0.03663004,-1.9000000000000001,0.2,20.3
0.37,0.031746034,-1.9000000000000001,0.2,20.3
0.37,0.031746034,-1.9000000000000001,0.2,20.3
0.37,0.031746034,-1.9000000000000001,0.2,20.3
0.37,0.031746034,-1.9000000000000001,0.2,20.3
0.37,0.03663004,-1.9000000000000001,0.2,20.3
0.37,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.38,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.38,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.38,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.38,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.38,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.38,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.38,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.38,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.39,0.046398047,-1.9000000000000001,0.2,20.200000000000003
0.39,0.046398047,-1.9000000000000001,0.2,20.3
0.39,0.046398047,-1.9000000000000001,0.2,20.3
0.39,0.046398047,-1.9000000000000001,0.2,20.3
0.39,0.046398047,-1.9000000000000001,0.2,20.3
0.39,0.051282052,-1.9000000000000001,0.2,20.3
0.39,0.051282052,-1.9000000000000001,0.2,20.3
0.4,0.051282052,-1.9000000000000001,0.2,20.3
0.4,0.046398047,-1.9000000000000001,0.2,20.3
0.4,0.056166057,-1.9000000000000001,0.2,20.3
0.4,0.056166057,-1.9000000000000001,0.2,20.3
0.4,0.056166057,-1.9000000000000001,0.2,20.3
0.4,0.06105006,-1.9000000000000001,0.2,20.3
0.4,0.056166057,-1.9000000000000001,0.2,20.3
0.41,0.056166057,-1.9000000000000001,0.2,20.3
0.41,0.06105006,-1.9000000000000001,0.2,20.3
0.41,0.056166057,-1.9000000000000001,0.2,20.3
0.41,0.051282052,-1.9000000000000001,0.2,20.3
0.41,0.051282052,-1.9000000000000001,0.2,20.3
0.41,0.051282052,-1.9000000000000001,0.2,20.3
0.41,0.056166057,-1.9000000000000001,0.2,20.3
0.42,0.051282052,-1.9000000000000001,0.2,20.3
0.42,0.046398047,-1.9000000000000001,0.2,20.3
0.42,0.051282052,-1.9000000000000001,0.2,20.3
0.42,0.051282052,-1.9000000000000001,0.2,20.3
0.42,0.051282052,-1.9000000000000001,0.2,20.3
0.42,0.046398047,-1.9000000000000001,0.2,20.3
0.42,0.046398047,-1.9000000000000001,0.2,20.3
0.43,0.041514043,-1.9000000000000001,0.2,20.3
0.43,0.041514043,-1.9000000000000001,0.2,20.3
0.43,0.041514043,-1.9000000000000001,0.2,20.3
0.43,0.041514043,-1.9000000000000001,0.2,20.3
0.43,0.041514043,-1.9000000000000001,0.2,20.3
0.43,0.03663004,-1.9000000000000001,0.2,20.3
0.43,0.041514043,-1.9000000000000001,0.2,20.3
0.44,0.041514043,-1.9000000000000001,0.2,20.3
0.44,0.041514043,-1.9000000000000001,0.2,20.3
0.44,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.44,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.44,0.03663004,-1.9000000000000001,0.2,20.400000000000002
0.44,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.44,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.45,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.45,0.041514043,-1.9000000000000001,0.2,20.400000000000002
0.45,0.051282052,-1.9000000000000001,0.2,20.400000000000002
0.45,0.056166057,-1.9000000000000001,0.2,20.400000000000002
0.45,0.06105006,-2.0,0.2,20.400000000000002
0.45,0.06593407,-2.0,0.2,20.400000000000002
0.45,0.070818074,-2.0,0.2,20.400000000000002
0.46,0.07570208,1.7000000000000002,0.2,20.400000000000002
0.46,0.07570208,1.7000000000000002,0.2,20.400000000000002
0.46,0.08547009,1.7000000000000002,0.2,20.400000000000002
0.46,0.08547009,1.7000000000000002,0.2,20.400000000000002
0.46,0.0952381,-2.0,0.2,20.400000000000002
0.46,0.0952381,-2.0,0.2,20.400000000000002
0.47,0.10989011,-1.9000000000000001,0.2,20.3
0.47,0.10989011,-1.9000000000000001,0.2,20.3
0.47,0.10989011,-1.9000000000000001,0.2,20.3
0.47,0.10989011,-1.9000000000000001,0.2,20.3
0.47,0.105006106,-1.9000000000000001,0.2,20.3
0.47,0.10989011,-1.9000000000000001,0.2,20.3
0.48,0.105006106,-1.9000000000000001,0.2,20.3
0.48,0.105006106,-1.9000000000000001,0.2,20.3
0.48,0.1001221,-2.0,0.2,20.5
0.48,0.1001221,-2.0,0.2,20.5
0.48,0.09035409,-2.0,0.2,20.5
0.48,0.08547009,-2.0,0.2,20.5
0.48,0.08547009,-2.0,0.2,20.5
0.49,0.08058608,-2.0,0.2,20.5
0.49,0.07570208,-2.0,0.2,20.5
0.49,0.070818074,-2.0,0.2,20.5
0.49,0.06105006,-2.0,0.2,20.5
0.49,0.06105006,-2.0,0.2,20.400000000000002
0.49,0.06105006,-2.0,0.2,20.400000000000002
0.49,0.051282052,-2.0,0.2,20.400000000000002
0.49,0.046398047,-2.0,0.2,20.400000000000002
0.5,0.041514043,-2.0,0.2,20.400000000000002
0.5,0.041514043,-2.0,0.2,20.400000000000002
0.5,0.03663004,-2.0,0.2,20.400000000000002
0.5,0.03663004,-2.0,0.2,20.400000000000002
0.5,0.031746034,-2.0,0.2,20.400000000000002
0.5,0.026862027,-2.0,0.2,20.400000000000002
0.5,0.031746034,-1.9000000000000001,0.2,20.400000000000002
0.5,0.031746034,-1.9000000000000001,0.2,20.400000000000002
0.51,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.51,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.51,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.51,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.51,0.026862027,-1.9000000000000001,0.2,20.400000000000002
0.51,0.021978023,-1.9000000000000001,0.2,20.400000000000002
0.51,0.012210012,-1.9000000000000001,0.2,20.400000000000002
0.52,0.012210012,-1.9000000000000001,0.2,20.400000000000002
0.52,0.017094018,-1.9000000000000001,0.2,20.3
0.52,0.017094018,-1.9000000000000001,0.2,20.3
0.52,0.017094018,-1.9000000000000001,0.2,20.3
0.52,0.012210012,-1.9000000000000001,0.2,20.3
0.52,0.0073260074,-1.9000000000000001,0.2,20.3
0.52,0.012210012,-1.9000000000000001,0.2,20.3
0.53,0.017094018,-1.9000000000000001,0.2,20.3
0.53,0.017094018,-1.9000000000000001,0.2,20.3
0.53,0.017094018,-1.9000000000000001,0.2,20.3
0.53,0.017094018,-2.0,0.2,20.3
0.53,0.017094018,-2.0,0.2,20.3
0.53,0.026862027,-2.0,0.2,20.3
0.53,0.026862027,-2.0,0.2,20.3
0.53,0.021978023,-2.0,0.2,20.3
0.53,0.021978023,-2.0,0.2,20.3
0.54,0.021978023,-2.0,0.2,20.3
0.54,0.026862027,-2.0,0.2,20.3
0.54,0.031746034,-2.0,0.2,20.3
0.54,0.03663004,-2.0,0.2,20.3
0.54,0.03663004,-2.0,0.2,20.3
0.54,0.031746034,-2.0,0.2,20.3
0.54,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.54,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.54,0.031746034,-1.9000000000000001,0.2,20.200000000000003
0.54,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.55,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.55,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.55,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.55,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.55,0.03663004,-1.9000000000000001,0.2,20.200000000000003
0.55,0.041514043,-1.9000000000000001,0.2,20.200000000000003
0.55,0.046398047,-1.9000000000000001,0.2,20.200000000000003
0.55,0.051282052,-1.9000000000000001,0.2,20.200000000000003
0.56,0.056166057,-1.9000000000000001,0.2,20.200000000000003
0.56,0.056166057,-1.9000000000000001,0.2,20.200000000000003
0.56,0.056166057,-1.9000000000000001,0.2,20.200000000000003
0.56,0.06105006,-1.9000000000000001,0.2,20.200000000000003
0.56,0.06105006,-1.9000000000000001,0.2,20.200000000000003
0.56,0.06593407,-1.9000000000000001,0.2,20.200000000000003
0.56,0.070818074,-1.9000000000000001,0.2,20.200000000000003
0.56,0.06593407,-1.9000000000000001,0.2,20.200000000000003
0.56,0.070818074,-1.9000000000000001,0.2,20.200000000000003
0.56,0.070818074,-1.9000000000000001,0.2,20.200000000000003
0.57,0.070818074,-1.9000000000000001,0.2,20.200000000000003
0.57,0.070818074,-1.9000000000000001,0.2,20.200000000000003
0.57,0.08058608,-1.9000000000000001,0.2,20.200000000000003
0.57,0.08058608,-2.0,0.2,20.200000000000003
0.57,0.07570208,-2.0,0.2,20.200000000000003
0.57,0.08058608,-2.0,0.2,20.200000000000003
0.57,0.07570208,-2.0,0.2,20.200000000000003
0.57,0.07570208,-2.0,0.2,20.200000000000003
0.57,0.08058608,-2.0,0.2,20.200000000000003
0.57,0.08058608,-2.0,0.2,20.200000000000003
0.58,0.08058608,-2.0,0.2,20.200000000000003
0.58,0.08058608,-2.0,0.2,20.200000000000003
0.58,0.08547009,-2.0,0.2,20.200000000000003
0.58,0.08058608,-2.0,0.2,20.200000000000003
0.58,0.08058608,-2.0,0.2,20.200000000000003
0.58,0.08058608,-2.0,0.2,20.3
0.58,0.08058608,-2.0,0.2,20.3
0.58,0.08547009,-2.0,0.2,20.3
0.58,0.08058608,-2.0,0.2,20.3
0.59,0.08547009,-2.0,0.2,20.3
0.59,0.08058608,-2.0,0.2,20.3
0.59,0.08058608,-2.0,0.2,20.3
0.59,0.08058608,-2.0,0.2,20.3
0.59,0.08547009,-2.0,0.2,20.3
0.59,0.08547009,-2.0,0.2,20.3
0.59,0.08058608,-2.0,0.2,20.3
0.59,0.08547009,-2.0,0.2,20.3
0.59,0.08058608,-1.9000000000000001,0.2,20.400000000000002
0.6,0.08058608,-1.9000000000000001,0.2,20.400000000000002
0.6,0.08058608,-1.9000000000000001,0.2,20.400000000000002
0.6,0.08547009,-1.9000000000000001,0.2,20.400000000000002
0.6,0.08547009,-1.9000000000000001,0.2,20.400000000000002
0.6,0.08547009,-1.9000000000000001,0.2,20.400000000000002
0.6,0.08547009,-1.9000000000000001,0.2,20.400000000000002
0.6,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.6,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.6,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.61,0.0952381,-1.9000000000000001,0.2,20.400000000000002
0.61,0.09035409,-1.9000000000000001,0.2,20.400000000000002
0.61,0.09035409,-2.0,0.2,20.400000000000002
0.61,0.09035409,-2.0,0.2,20.400000000000002
0.61,0.09035409,-2.0,0.2,20.400000000000002
0.61,0.09035409,-2.0,0.2,20.400000000000002
0.61,0.08547009,-2.0,0.2,20.400000000000002
0.61,0.08058608,-2.0,0.2,20.400000000000002
0.61,0.08547009,-2.0,0.2,20.400000000000002
0.62,0.07570208,-2.0,0.2,20.400000000000002
0.62,0.070818074,-2.0,0.2,20.400000000000002
0.62,0.06593407,-2.0,0.2,20.400000000000002
0.62,0.056166057,-2.0,0.2,20.400000000000002
0.62,0.046398047,-2.0,0.2,20.400000000000002
0.62,0.041514043,-2.0,0.2,20.400000000000002
0.62,0.03663004,-2.0,0.2,20.400000000000002
0.62,0.031746034,-2.0,0.2,20.400000000000002
0.62,0.026862027,-2.0,0.2,20.400000000000002
0.62,0.017094018,-2.0,0.2,20.400000000000002
0.63,0.012210012,-2.0,0.2,20.400000000000002
0.63,0.0073260074,-2.0,0.2,20.400000000000002
