Time(s),Torque,signal_0,signal_1,signal_2
0.15,0.15384616,-0.1,1.8,20.200000000000003
0.15,0.15384616,-0.1,1.8,20.200000000000003
0.15,0.15384616,-0.1,1.8,20.200000000000003
0.16,0.15873016,-0.1,1.8,20.200000000000003
0.16,0.15384616,-0.1,1.8,20.200000000000003
0.16,0.15873016,-0.2,1.7000000000000002,20.1
0.16,0.16361417,-0.2,1.7000000000000002,20.1
0.16,0.16361417,-0.2,1.7000000000000002,20.1
0.16,0.16361417,-0.2,1.7000000000000002,20.1
0.16,0.16361417,-0.2,1.7000000000000002,20.1
0.16,0.16361417,-0.2,1.7000000000000002,20.1
0.17,0.16849817,-0.2,1.7000000000000002,20.1
0.17,0.16361417,-0.2,1.7000000000000002,20.1
0.17,0.16849817,-0.2,1.7000000000000002,20.1
0.17,0.16361417,-0.2,1.7000000000000002,20.1
0.17,0.16361417,-0.2,1.7000000000000002,20.1
0.17,0.15873016,-0.30000000000000004,1.7000000000000002,20.1
0.17,0.15384616,-0.30000000000000004,1.7000000000000002,20.1
0.17,0.15384616,-0.30000000000000004,1.7000000000000002,20.1
0.17,0.15384616,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.14896215,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.15384616,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.13919415,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.13919415,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.13919415,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.12942614,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.124542125,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.12942614,-0.30000000000000004,1.7000000000000002,20.1
0.18,0.124542125,-0.30000000000000004,1.7000000000000002,20.0
0.18,0.11965812,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.10989011,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.105006106,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.105006106,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.105006106,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.1001221,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.09035409,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.08547009,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.08547009,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.08058608,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.07570208,-0.30000000000000004,1.7000000000000002,20.0
0.19,0.070818074,-0.30000000000000004,1.7000000000000002,20.0
0.2,0.06593407,-0.30000000000000004,1.7000000000000002,20.0
0.2,0.056166057,-0.4,1.6,20.0
0.2,0.056166057,-0.4,1.6,20.0
0.2,0.056166057,-0.4,1.6,20.0
0.2,0.051282052,-0.4,1.6,20.0
0.2,0.051282052,-0.4,1.6,20.0
0.2,0.046398047,-0.4,1.6,20.0
0.2,0.03663004,-0.4,1.6,20.0
0.2,0.031746034,-0.4,1.6,20.0
0.2,0.031746034,-0.4,1.6,20.0
0.21,0.026862027,-0.4,1.6,20.0
0.21,0.026862027,-0.4,1.6,20.0
0.21,0.021978023,-0.4,1.6,20.0
0.21,0.021978023,-0.4,1.6,20.0
0.21,0.017094018,-0.5,1.6,19.900000000000002
0.21,0.017094018,-0.5,1.6,19.900000000000002
0.21,0.021978023,-0.5,1.6,19.900000000000002
0.21,0.017094018,-0.5,1.6,19.900000000000002
0.21,0.0073260074,-0.5,1.6,19.900000000000002
0.22,0.0024420025,-0.5,1.6,19.900000000000002
0.22,0.0024420025,-0.5,1.6,19.900000000000002
0.22,0.0073260074,-0.5,1.6,19.900000000000002
0.22,0.0073260074,-0.5,1.6,19.900000000000002
0.22,0.0073260074,-0.5,1.6,19.900000000000002
0.22,0.0073260074,-0.5,1.6,19.900000000000002
0.22,0.0024420025,-0.5,1.6,19.900000000000002
0.22,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.22,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.22,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.23,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.23,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.23,0.012210012,-0.6000000000000001,1.5,19.900000000000002
0.23,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.23,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.23,0.0073260074,-0.6000000000000001,1.5,19.900000000000002
0.23,0.012210012,-0.6000000000000001,1.5,19.900000000000002
0.23,0.012210012,-0.6000000000000001,1.5,19.900000000000002
0.23,0.012210012,-0.6000000000000001,1.5,19.900000000000002
0.24,0.017094018,-0.6000000000000001,1.5,19.900000000000002
0.24,0.017094018,-0.7000000000000001,1.5,19.900000000000002
0.24,0.017094018,-0.7000000000000001,1.5,19.900000000000002
0.24,0.017094018,-0.7000000000000001,1.5,19.900000000000002
0.24,0.021978023,-0.7000000000000001,1.5,19.900000000000002
0.24,0.021978023,-0.7000000000000001,1.5,19.900000000000002
0.24,0.026862027,-0.7000000000000001,1.5,19.900000000000002
0.24,0.031746034,-0.7000000000000001,1.5,19.900000000000002
0.24,0.031746034,-0.7000000000000001,1.5,19.900000000000002
0.24,0.031746034,-0.7000000000000001,1.5,19.900000000000002
0.25,0.031746034,-0.7000000000000001,1.5,19.900000000000002
0.25,0.03663004,-0.7000000000000001,1.5,19.900000000000002
0.25,0.03663004,-0.7000000000000001,1.5,19.900000000000002
0.25,0.041514043,-0.8,1.5,19.900000000000002
0.25,0.046398047,-0.8,1.5,19.900000000000002
0.25,0.051282052,-0.8,1.5,19.900000000000002
0.25,0.046398047,-0.8,1.5,19.900000000000002
0.25,0.051282052,-0.8,1.5,19.900000000000002
0.25,0.046398047,-0.8,1.5,19.900000000000002
0.25,0.051282052,-0.8,1.5,19.900000000000002
0.26,0.056166057,-0.8,1.5,19.900000000000002
0.26,0.056166057,-0.8,1.5,19.900000000000002
0.26,0.06105006,-0.8,1.5,19.900000000000002
0.26,0.06105006,-0.8,1.5,19.900000000000002
0.26,0.06593407,-0.8,1.5,19.900000000000002
0.26,0.06593407,-0.8,1.5,19.900000000000002
0.26,0.06105006,-0.9,1.5,19.900000000000002
0.26,0.06593407,-0.9,1.5,19.900000000000002
0.26,0.070818074,-0.9,1.5,19.900000000000002
0.26,0.070818074,-0.9,1.5,19.900000000000002
0.27,0.07570208,-0.9,1.5,19.900000000000002
0.27,0.07570208,-0.9,1.5,19.900000000000002
0.27,0.07570208,-0.9,1.5,19.900000000000002
0.27,0.08058608,-0.9,1.5,19.900000000000002
0.27,0.07570208,-0.9,1.5,19.900000000000002
0.27,0.08058608,-0.9,1.5,19.900000000000002
0.27,0.08058608,-0.9,1.5,19.900000000000002
0.27,0.08547009,-0.9,1.5,19.900000000000002
0.27,0.08058608,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08058608,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08058608,-0.9,1.4000000000000001,19.900000000000002
0.28,0.07570208,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08058608,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.28,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.29,0.08058608,-0.9,1.4000000000000001,19.900000000000002
0.29,0.08547009,-0.9,1.4000000000000001,19.900000000000002
0.29,0.08547009,-1.0,1.4000000000000001,19.900000000000002
0.29,0.08058608,-1.0,1.4000000000000001,19.900000000000002
0.29,0.08058608,-1.0,1.4000000000000001,19.900000000000002
0.29,0.07570208,-1.0,1.4000000000000001,19.900000000000002
0.29,0.07570208,-1.0,1.4000000000000001,19.900000000000002
0.29,0.07570208,-1.0,1.4000000000000001,19.900000000000002
0.29,0.070818074,-1.0,1.4000000000000001,19.900000000000002
0.3,0.070818074,-1.0,1.4000000000000001,19.900000000000002
0.3,0.06593407,-1.0,1.4000000000000001,19.900000000000002
0.3,0.06105006,-1.0,1.4000000000000001,19.900000000000002
0.3,0.06105006,-1.0,1.4000000000000001,19.900000000000002
0.3,0.06593407,-1.0,1.4000000000000001,19.900000000000002
0.3,0.06105006,-1.0,1.4000000000000001,19.900000000000002
0.3,0.056166057,-1.0,1.3,19.8
0.3,0.051282052,-1.0,1.3,19.8
0.3,0.051282052,-1.0,1.3,19.8
0.3,0.041514043,-1.0,1.3,19.8
0.31,0.041514043,-1.0,1.3,19.8
0.31,0.041514043,-1.0,1.3,19.8
0.31,0.041514043,-1.0,1.3,19.8
0.31,0.03663004,-1.0,1.3,19.8
0.31,0.031746034,-1.0,1.3,19.8
0.31,0.031746034,-1.0,1.3,19.8
0.31,0.031746034,-1.0,1.3,19.8
0.31,0.021978023,-1.0,1.3,19.8
0.31,0.021978023,-1.0,1.3,19.900000000000002
0.31,0.021978023,-1.0,1.3,19.900000000000002
0.32,0.021978023,-1.0,1.3,19.900000000000002
0.32,0.021978023,-1.0,1.3,19.900000000000002
0.32,0.017094018,-1.0,1.3,19.900000000000002
0.32,0.012210012,-1.0,1.3,19.900000000000002
0.32,0.012210012,-1.0,1.3,19.900000000000002
0.32,0.0073260074,-1.0,1.3,19.900000000000002
0.32,0.0073260074,-1.0,1.3,19.900000000000002
0.32,0.0073260074,-1.0,1.3,19.900000000000002
0.33,0.0024420025,-1.0,1.3,19.900000000000002
0.33,0.0024420025,-1.0,1.3,19.900000000000002
0.33,0.0024420025,-1.0,1.3,19.900000000000002
0.33,0.0024420025,-1.0,1.3,19.900000000000002
0.33,-0.0024420025,-1.0,1.3,19.900000000000002
0.33,-0.0024420025,-1.0,1.3,19.900000000000002
0.33,-0.0024420025,-1.0,1.3,19.900000000000002
0.33,-0.0024420025,-1.0,1.3,19.900000000000002
0.33,0.0024420025,-1.0,1.3,19.900000000000002
0.34,0.0024420025,-1.0,1.3,19.900000000000002
0.34,-0.0024420025,-1.0,1.3,19.900000000000002
0.34,-0.0024420025,-1.0,1.3,19.900000000000002
0.34,-0.0073260074,-1.0,1.3,19.900000000000002
0.34,-0.0073260074,-1.0,1.4000000000000001,19.900000000000002
0.34,-0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.34,0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.34,-0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.34,-0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.35,0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.35,0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.35,0.0024420025,-1.0,1.4000000000000001,19.900000000000002
0.35,0.012210012,-1.0,1.4000000000000001,19.900000000000002
0.35,0.012210012,-1.0,1.4000000000000001,19.900000000000002
0.35,0.012210012,-1.0,1.4000000000000001,19.900000000000002
0.35,0.0073260074,-1.0,1.4000000000000001,19.900000000000002
0.35,0.012210012,-1.0,1.4000000000000001,19.900000000000002
0.36,0.017094018,-1.0,1.4000000000000001,19.900000000000002
0.36,0.021978023,-1.0,1.4000000000000001,19.900000000000002
0.36,0.021978023,-1.0,1.4000000000000001,19.900000000000002
0.36,0.017094018,-1.0,1.4000000000000001,19.900000000000002
0.36,0.012210012,-1.0,1.4000000000000001,19.900000000000002
0.36,0.017094018,-1.0,1.4000000000000001,19.900000000000002
0.36,0.017094018,-1.0,1.4000000000000001,19.900000000000002
0.36,0.021978023,-1.0,1.4000000000000001,19.900000000000002
0.36,0.026862027,-1.0,1.4000000000000001,19.900000000000002
0.36,0.026862027,-1.0,1.4000000000000001,19.900000000000002
0.37,0.026862027,-1.0,1.4000000000000001,20.0
0.37,0.026862027,-1.0,1.4000000000000001,20.0
0.37,0.026862027,-1.0,1.4000000000000001,20.0
0.37,0.03663004,-1.0,1.4000000000000001,20.0
0.37,0.03663004,-1.0,1.4000000000000001,20.0
0.37,0.041514043,-1.0,1.4000000000000001,20.0
0.37,0.03663004,-1.0,1.4000000000000001,20.0
0.37,0.041514043,-1.0,1.4000000000000001,20.0
0.37,0.041514043,-1.0,1.4000000000000001,20.0
0.37,0.03663004,-1.0,1.4000000000000001,20.0
0.38,0.041514043,-1.0,1.4000000000000001,20.0
0.38,0.051282052,-1.0,1.4000000000000001,20.0
0.38,0.046398047,-1.0,1.4000000000000001,20.0
0.38,0.046398047,-1.0,1.4000000000000001,20.0
0.38,0.051282052,-1.0,1.4000000000000001,20.0
0.38,0.051282052,-1.0,1.4000000000000001,20.0
0.38,0.046398047,-1.0,1.4000000000000001,20.0
0.38,0.046398047,-1.0,1.4000000000000001,20.0
0.38,0.046398047,-1.0,1.4000000000000001,20.0
0.38,0.051282052,-1.0,1.4000000000000001,20.0
0.39,0.056166057,-1.0,1.4000000000000001,20.0
0.39,0.051282052,-1.0,1.4000000000000001,20.0
0.39,0.046398047,-1.0,1.4000000000000001,20.0
0.39,0.051282052,-1.0,1.4000000000000001,20.0
0.39,0.056166057,-1.0,1.4000000000000001,20.0
0.39,0.056166057,-1.0,1.4000000000000001,20.0
0.39,0.056166057,-1.0,1.4000000000000001,20.1
0.39,0.056166057,-1.0,1.4000000000000001,20.1
0.39,0.051282052,-1.0,1.4000000000000001,20.1
0.39,0.051282052,-1.0,1.4000000000000001,20.1
0.4,0.056166057,-1.0,1.4000000000000001,20.1
0.4,0.056166057,-1.0,1.4000000000000001,20.1
0.4,0.051282052,-1.0,1.4000000000000001,20.1
0.4,0.056166057,-1.0,1.4000000000000001,20.1
0.4,0.051282052,-1.0,1.4000000000000001,20.1
0.4,0.051282052,-1.0,1.4000000000000001,20.1
0.4,0.056166057,-1.0,1.4000000000000001,20.1
0.4,0.051282052,-1.0,1.4000000000000001,20.1
0.4,0.051282052,-1.0,1.4000000000000001,20.1
0.4,0.051282052,-1.0,1.4000000000000001,20.200000000000003
0.41,0.051282052,-1.0,1.4000000000000001,20.200000000000003
0.41,0.056166057,-1.0,1.4000000000000001,20.200000000000003
0.41,0.051282052,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.41,0.06593407,-1.0,1.4000000000000001,20.200000000000003
0.42,0.06593407,-1.0,1.4000000000000001,20.200000000000003
0.42,0.070818074,-1.0,1.4000000000000001,20.200000000000003
0.42,0.08058608,-1.0,1.4000000000000001,20.200000000000003
0.42,0.08058608,-1.0,1.4000000000000001,20.200000000000003
0.42,0.07570208,-1.0,1.4000000000000001,20.200000000000003
0.42,0.08058608,-1.0,1.4000000000000001,20.200000000000003
0.42,0.08547009,-1.0,1.4000000000000001,20.200000000000003
0.42,0.08547009,-1.0,1.4000000000000001,20.200000000000003
0.42,0.0952381,-1.0,1.4000000000000001,20.200000000000003
0.43,0.0952381,-1.0,1.4000000000000001,20.200000000000003
0.43,0.09035409,-1.0,1.4000000000000001,20.200000000000003
0.43,0.1001221,-1.0,1.4000000000000001,20.200000000000003
0.43,0.105006106,-1.0,1.4000000000000001,20.200000000000003
0.43,0.105006106,-1.0,1.4000000000000001,20.200000000000003
0.43,0.10989011,-1.0,1.4000000000000001,20.200000000000003
0.43,0.105006106,-1.0,1.4000000000000001,20.200000000000003
0.43,0.10989011,-1.0,1.4000000000000001,20.200000000000003
0.44,0.105006106,-1.0,1.4000000000000001,20.200000000000003
0.44,0.10989011,-1.0,1.4000000000000001,20.200000000000003
0.44,0.1001221,-1.0,1.4000000000000001,20.200000000000003
0.44,0.105006106,-1.0,1.4000000000000001,20.200000000000003
0.44,0.0952381,-1.0,1.4000000000000001,20.200000000000003
0.44,0.0952381,-1.0,1.4000000000000001,20.200000000000003
0.44,0.0952381,-1.0,1.4000000000000001,20.200000000000003
0.44,0.09035409,-1.0,1.4000000000000001,20.200000000000003
0.45,0.08058608,-1.0,1.4000000000000001,20.200000000000003
0.45,0.08058608,-1.0,1.4000000000000001,20.200000000000003
0.45,0.07570208,-1.0,1.4000000000000001,20.200000000000003
0.45,0.07570208,-1.0,1.4000000000000001,20.200000000000003
0.45,0.06105006,-1.0,1.4000000000000001,20.200000000000003
0.45,0.056166057,-1.0,1.4000000000000001,20.200000000000003
0.45,0.056166057,-1.0,1.4000000000000001,20.200000000000003
0.46,0.051282052,-1.0,1.4000000000000001,20.200000000000003
0.46,0.051282052,-1.0,1.5,20.3
0.46,0.041514043,-1.0,1.5,20.3
0.46,0.041514043,-1.0,1.5,20.3
0.46,0.03663004,-1.0,1.5,20.3
0.46,0.031746034,-1.0,1.5,20.3
0.46,0.026862027,-1.0,1.5,20.3
0.47,0.021978023,-1.0,1.5,20.3
0.47,0.017094018,-1.0,1.5,20.3
0.47,0.012210012,-1.0,1.5,20.3
0.47,0.012210012,-1.0,1.5,20.3
0.47,0.012210012,-1.0,1.5,20.3
0.47,0.0073260074,-1.0,1.5,20.3
0.47,0.0073260074,-1.0,1.5,20.3
0.47,0.0073260074,-1.0,1.5,20.3
0.48,0.0073260074,-1.0,1.5,20.3
0.48,0.0024420025,-1.0,1.5,20.3
0.48,0.0024420025,-1.0,1.5,20.3
0.48,-0.0024420025,-1.0,1.5,20.3
0.48,-0.0024420025,-1.0,1.5,20.3
0.48,-0.0024420025,-1.0,1.5,20.3
0.48,-0.0024420025,-0.9,1.5,20.3
0.48,-0.0024420025,-0.9,1.5,20.3
0.49,0.0024420025,-0.9,1.5,20.3
0.49,0.0024420025,-0.9,1.5,20.3
0.49,0.0024420025,-0.9,1.5,20.3
0.49,0.0024420025,-0.9,1.5,20.3
0.49,0.0024420025,-0.9,1.5,20.3
0.49,0.0073260074,-0.9,1.5,20.3
0.49,0.0073260074,-0.9,1.5,20.3
0.5,0.0073260074,-0.9,1.5,20.3
0.5,0.012210012,-0.9,1.6,20.400000000000002
0.5,0.0073260074,-0.9,1.6,20.400000000000002
0.5,0.012210012,-0.9,1.6,20.400000000000002
0.5,0.021978023,-0.9,1.6,20.400000000000002
0.5,0.021978023,-0.9,1.6,20.400000000000002
0.5,0.021978023,-0.9,1.6,20.400000000000002
0.5,0.026862027,-0.9,1.6,20.400000000000002
0.51,0.026862027,-0.9,1.6,20.400000000000002
0.51,0.021978023,-0.9,1.6,20.400000000000002
0.51,0.031746034,-0.9,1.6,20.400000000000002
0.51,0.03663004,-1.0,1.6,20.400000000000002
0.51,0.03663004,-1.0,1.6,20.400000000000002
0.51,0.031746034,-1.0,1.6,20.400000000000002
0.51,0.031746034,-1.0,1.6,20.400000000000002
0.51,0.03663004,-1.0,1.6,20.400000000000002
0.51,0.041514043,-1.0,1.6,20.400000000000002
0.52,0.046398047,-1.0,1.6,20.400000000000002
0.52,0.046398047,-1.0,1.6,20.400000000000002
0.52,0.046398047,-1.0,1.6,20.400000000000002
0.52,0.056166057,-1.0,1.6,20.400000000000002
0.52,0.051282052,-1.0,1.6,20.400000000000002
0.52,0.056166057,-1.0,1.6,20.400000000000002
0.52,0.056166057,-1.0,1.6,20.400000000000002
0.52,0.06105006,-1.0,1.6,20.400000000000002
0.53,0.06105006,-1.0,1.6,20.400000000000002
0.53,0.06105006,-1.0,1.6,20.400000000000002
0.53,0.06593407,-1.0,1.6,20.400000000000002
0.53,0.06105006,-1.0,1.6,20.400000000000002
0.53,0.06593407,-1.0,1.6,20.400000000000002
0.53,0.06593407,-1.0,1.6,20.400000000000002
0.53,0.06593407,-1.0,1.6,20.400000000000002
0.53,0.070818074,-1.0,1.6,20.400000000000002
0.54,0.070818074,-0.9,1.6,20.5
0.54,0.070818074,-0.9,1.6,20.5
0.54,0.070818074,-0.9,1.6,20.5
0.54,0.070818074,-0.9,1.6,20.5
0.54,0.070818074,-0.9,1.6,20.5
0.54,0.07570208,-0.9,1.6,20.5
0.54,0.07570208,-0.9,1.6,20.5
0.54,0.07570208,-0.9,1.6,20.5
0.55,0.07570208,-0.9,1.6,20.5
0.55,0.08058608,-0.9,1.6,20.5
0.55,0.07570208,-0.9,1.7000000000000002,20.5
0.55,0.070818074,-0.9,1.7000000000000002,20.5
0.55,0.07570208,-0.9,1.7000000000000002,20.5
0.55,0.08058608,-0.9,1.7000000000000002,20.5
0.55,0.08058608,-0.9,1.7000000000000002,20.5
0.55,0.07570208,-0.9,1.7000000000000002,20.5
0.55,0.07570208,-0.9,1.7000000000000002,20.5
0.56,0.07570208,-0.9,1.7000000000000002,20.5
0.56,0.07570208,-0.9,1.7000000000000002,20.5
0.56,0.07570208,-0.9,1.7000000000000002,20.5
0.56,0.07570208,-0.9,1.7000000000000002,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.07570208,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.57,0.08058608,-0.9,1.6,20.5
0.57,0.08547009,-0.9,1.6,20.5
0.57,0.08547009,-0.9,1.6,20.5
0.57,0.08058608,-0.9,1.6,20.5
0.57,0.09035409,-0.9,1.6,20.5
0.57,0.08547009,-0.9,1.6,20.5
0.57,0.08547009,-0.9,1.6,20.5
0.57,0.08058608,-0.9,1.6,20.6
0.58,0.08058608,-0.9,1.6,20.6
0.58,0.07570208,-0.9,1.6,20.6
0.58,0.07570208,-0.9,1.6,20.6
0.58,0.07570208,-0.9,1.6,20.6
0.58,0.06593407,-0.9,1.6,20.6
0.58,0.056166057,-0.9,1.6,20.6
0.58,0.051282052,-0.9,1.6,20.6
0.58,0.051282052,-0.9,1.6,20.6
0.58,0.03663004,-0.9,1.6,20.6
0.59,0.026862027,-0.9,1.6,20.6
0.59,0.026862027,-0.9,1.6,20.6
0.59,0.021978023,-0.9,1.6,20.6
0.59,0.012210012,-0.9,1.6,20.6
0.59,0.0024420025,-0.9,1.6,20.6
0.59,0.0024420025,-0.9,1.6,20.6
0.59,-0.012210012,-0.9,1.6,20.6
0.59,-0.021978023,-0.9,1.6,20.6
0.59,-0.017094018,-0.9,1.6,20.6
0.6,-0.021978023,-0.9,1.6,20.6
0.6,-0.021978023,-0.9,1.6,20.6
