Time(s),Torque,signal_0,signal_1,signal_2
0.14,0.114774115,-0.1,1.7000000000000002,19.8
0.15,0.124542125,-0.1,1.7000000000000002,19.8
0.15,0.12942614,-0.1,1.7000000000000002,19.8
0.15,0.13919415,-0.1,1.7000000000000002,19.8
0.15,0.13919415,-0.1,1.7000000000000002,19.8
0.15,0.14896215,-0.1,1.7000000000000002,19.8
0.15,0.15384616,-0.1,1.7000000000000002,19.8
0.15,0.15384616,-0.1,1.7000000000000002,19.8
0.16,0.15873016,-0.2,1.7000000000000002,19.8
0.16,0.15873016,-0.2,1.7000000000000002,19.8
0.16,0.16849817,-0.2,1.7000000000000002,19.8
0.16,0.17338218,-0.2,1.7000000000000002,19.8
0.16,0.16849817,-0.2,1.7000000000000002,19.8
0.16,0.17338218,-0.2,1.7000000000000002,19.8
0.17,0.17338218,-0.2,1.7000000000000002,19.8
0.17,0.17338218,-0.2,1.7000000000000002,19.8
0.17,0.17338218,-0.2,1.7000000000000002,19.8
0.17,0.17338218,-0.2,1.7000000000000002,19.8
0.17,0.17338218,-0.2,1.7000000000000002,19.8
0.17,0.16361417,-0.2,1.7000000000000002,19.8
0.18,0.16849817,-0.2,1.7000000000000002,19.8
0.18,0.16361417,-0.2,1.7000000000000002,19.8
0.18,0.15384616,-0.2,1.7000000000000002,19.8
0.18,0.14896215,-0.2,1.7000000000000002,19.8
0.18,0.13919415,-0.2,1.6,19.8
0.18,0.13919415,-0.2,1.6,19.8
0.19,0.13431014,-0.2,1.6,19.8
0.19,0.12942614,-0.2,1.6,19.8
0.19,0.114774115,-0.2,1.6,19.8
0.19,0.114774115,-0.2,1.6,19.8
0.19,0.10989011,-0.2,1.6,19.8
0.19,0.105006106,-0.2,1.6,19.8
0.19,0.0952381,-0.2,1.6,19.8
0.2,0.0952381,-0.30000000000000004,1.6,19.700000000000003
0.2,0.08058608,-0.30000000000000004,1.6,19.700000000000003
0.2,0.070818074,-0.30000000000000004,1.6,19.700000000000003
0.2,0.070818074,-0.30000000000000004,1.6,19.700000000000003
0.2,0.06593407,-0.30000000000000004,1.6,19.700000000000003
0.2,0.06593407,-0.30000000000000004,1.6,19.700000000000003
0.21,0.051282052,-0.30000000000000004,1.6,19.700000000000003
0.21,0.046398047,-0.30000000000000004,1.6,19.700000000000003
0.21,0.041514043,-0.4,1.6,19.700000000000003
0.21,0.041514043,-0.4,1.6,19.700000000000003
0.21,0.03663004,-0.4,1.6,19.700000000000003
0.21,0.031746034,-0.4,1.6,19.700000000000003
0.21,0.026862027,-0.4,1.6,19.700000000000003
0.22,0.026862027,-0.4,1.6,19.700000000000003
0.22,0.021978023,-0.4,1.6,19.700000000000003
0.22,0.017094018,-0.4,1.6,19.700000000000003
0.22,0.026862027,-0.5,1.5,19.700000000000003
0.22,0.026862027,-0.5,1.5,19.700000000000003
0.22,0.017094018,-0.5,1.5,19.700000000000003
0.22,0.021978023,-0.5,1.5,19.700000000000003
0.23,0.017094018,-0.5,1.5,19.700000000000003
0.23,0.017094018,-0.5,1.5,19.700000000000003
0.23,0.017094018,-0.5,1.5,19.700000000000003
0.23,0.021978023,-0.5,1.5,19.700000000000003
0.23,0.021978023,-0.5,1.5,19.700000000000003
0.23,0.021978023,-0.5,1.5,19.700000000000003
0.23,0.026862027,-0.6000000000000001,1.5,19.6
0.24,0.026862027,-0.6000000000000001,1.5,19.6
0.24,0.026862027,-0.6000000000000001,1.5,19.6
0.24,0.031746034,-0.6000000000000001,1.5,19.6
0.24,0.031746034,-0.6000000000000001,1.5,19.6
0.24,0.03663004,-0.6000000000000001,1.5,19.6
0.24,0.03663004,-0.6000000000000001,1.5,19.6
0.24,0.046398047,-0.6000000000000001,1.5,19.6
0.25,0.046398047,-0.6000000000000001,1.5,19.6
0.25,0.051282052,-0.7000000000000001,1.5,19.700000000000003
0.25,0.051282052,-0.7000000000000001,1.5,19.700000000000003
0.25,0.051282052,-0.7000000000000001,1.5,19.700000000000003
0.25,0.06105006,-0.7000000000000001,1.5,19.700000000000003
0.25,0.06105006,-0.7000000000000001,1.5,19.700000000000003
0.25,0.06593407,-0.7000000000000001,1.5,19.700000000000003
0.26,0.070818074,-0.7000000000000001,1.5,19.700000000000003
0.26,0.07570208,-0.7000000000000001,1.5,19.700000000000003
0.26,0.07570208,-0.7000000000000001,1.5,19.700000000000003
0.26,0.07570208,-0.8,1.5,19.700000000000003
0.26,0.08058608,-0.8,1.5,19.700000000000003
0.26,0.08547009,-0.8,1.5,19.700000000000003
0.26,0.08547009,-0.8,1.5,19.700000000000003
0.27,0.09035409,-0.8,1.5,19.700000000000003
0.27,0.09035409,-0.8,1.5,19.700000000000003
0.27,0.0952381,-0.8,1.5,19.700000000000003
0.27,0.0952381,-0.8,1.5,19.700000000000003
0.27,0.1001221,-0.8,1.4000000000000001,19.700000000000003
0.27,0.0952381,-0.8,1.4000000000000001,19.700000000000003
0.27,0.1001221,-0.8,1.4000000000000001,19.700000000000003
0.28,0.0952381,-0.8,1.4000000000000001,19.700000000000003
0.28,0.1001221,-0.8,1.4000000000000001,19.700000000000003
0.28,0.1001221,-0.8,1.4000000000000001,19.700000000000003
0.28,0.105006106,-0.8,1.4000000000000001,19.700000000000003
0.28,0.105006106,-0.8,1.4000000000000001,19.700000000000003
0.28,0.105006106,-0.8,1.4000000000000001,19.700000000000003
0.28,0.105006106,-0.9,1.3,19.700000000000003
0.29,0.1001221,-0.9,1.3,19.700000000000003
0.29,0.1001221,-0.9,1.3,19.700000000000003
0.29,0.105006106,-0.9,1.3,19.700000000000003
0.29,0.1001221,-0.9,1.3,19.700000000000003
0.29,0.0952381,-0.9,1.3,19.700000000000003
0.29,0.09035409,-0.9,1.3,19.700000000000003
0.3,0.09035409,-0.9,1.3,19.700000000000003
0.3,0.09035409,-0.9,1.3,19.700000000000003
0.3,0.08547009,-0.9,1.3,19.8
0.3,0.08058608,-0.9,1.3,19.8
0.3,0.08058608,-0.9,1.3,19.8
0.3,0.07570208,-0.9,1.3,19.8
0.3,0.070818074,-0.9,1.3,19.8
0.31,0.070818074,-0.9,1.3,19.8
0.31,0.06593407,-0.9,1.3,19.8
0.31,0.06593407,-0.9,1.3,19.8
0.31,0.056166057,-0.9,1.3,19.8
0.31,0.056166057,-0.9,1.2000000000000002,19.8
0.31,0.051282052,-0.9,1.2000000000000002,19.8
0.31,0.051282052,-0.9,1.2000000000000002,19.8
0.31,0.041514043,-0.9,1.2000000000000002,19.8
0.32,0.046398047,-0.9,1.2000000000000002,19.8
0.32,0.041514043,-0.9,1.2000000000000002,19.8
0.32,0.041514043,-0.9,1.2000000000000002,19.8
0.32,0.03663004,-0.9,1.2000000000000002,19.8
0.32,0.031746034,-0.9,1.2000000000000002,19.8
0.32,0.031746034,-0.9,1.2000000000000002,19.8
0.32,0.031746034,-0.9,1.2000000000000002,19.8
0.32,0.026862027,-0.9,1.2000000000000002,19.8
0.33,0.021978023,-0.9,1.2000000000000002,19.8
0.33,0.021978023,-0.9,1.2000000000000002,19.8
0.33,0.017094018,-0.9,1.2000000000000002,19.8
0.33,0.017094018,-0.9,1.2000000000000002,19.8
0.33,0.017094018,-0.9,1.2000000000000002,19.8
0.33,0.012210012,-0.9,1.2000000000000002,19.8
0.33,0.012210012,-0.9,1.2000000000000002,19.8
0.33,0.0073260074,-0.9,1.2000000000000002,19.8
0.34,0.0073260074,-0.9,1.2000000000000002,19.8
0.34,0.012210012,-0.9,1.2000000000000002,19.900000000000002
0.34,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.34,0.0024420025,-0.9,1.2000000000000002,19.900000000000002
0.34,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.34,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.34,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.35,0.012210012,-0.9,1.2000000000000002,19.900000000000002
0.35,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.35,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.35,0.0073260074,-0.9,1.2000000000000002,19.900000000000002
0.35,0.017094018,-0.9,1.3,19.900000000000002
0.35,0.021978023,-0.9,1.3,19.900000000000002
0.35,0.017094018,-0.9,1.3,19.900000000000002
0.35,0.017094018,-0.9,1.3,19.900000000000002
0.36,0.021978023,-0.9,1.3,19.900000000000002
0.36,0.026862027,-0.9,1.3,19.900000000000002
0.36,0.026862027,-0.9,1.3,19.900000000000002
0.36,0.026862027,-0.9,1.3,19.900000000000002
0.36,0.031746034,-0.9,1.3,19.900000000000002
0.36,0.031746034,-1.0,1.3,20.0
0.36,0.03663004,-1.0,1.3,20.0
0.37,0.03663004,-1.0,1.3,20.0
0.37,0.03663004,-1.0,1.3,20.0
0.37,0.03663004,-1.0,1.3,20.0
0.37,0.041514043,-1.0,1.3,20.0
0.37,0.041514043,-1.0,1.3,20.0
0.37,0.051282052,-1.0,1.3,20.0
0.37,0.051282052,-1.0,1.3,20.0
0.38,0.046398047,-1.0,1.3,20.0
0.38,0.051282052,-1.0,1.3,20.0
0.38,0.051282052,-1.0,1.3,20.0
0.38,0.056166057,-1.0,1.3,20.0
0.38,0.056166057,-1.0,1.3,20.0
0.38,0.056166057,-1.0,1.3,20.0
0.38,0.06105006,-1.0,1.3,20.0
0.39,0.06105006,-1.0,1.3,20.0
0.39,0.06593407,-1.0,1.3,20.0
0.39,0.06593407,-1.0,1.3,20.0
0.39,0.06593407,-1.0,1.3,20.0
0.39,0.070818074,-1.0,1.3,20.0
0.39,0.070818074,-1.0,1.3,20.0
0.4,0.06593407,-1.0,1.3,20.0
0.4,0.070818074,-1.0,1.3,20.0
0.4,0.06105006,-1.0,1.3,20.0
0.4,0.06593407,-1.0,1.3,20.0
0.4,0.070818074,-1.0,1.3,20.0
0.4,0.06593407,-1.0,1.3,20.0
0.4,0.06593407,-1.0,1.4000000000000001,20.1
0.4,0.070818074,-1.0,1.4000000000000001,20.1
0.41,0.070818074,-1.0,1.4000000000000001,20.1
0.41,0.070818074,-1.0,1.4000000000000001,20.1
0.41,0.06593407,-1.0,1.4000000000000001,20.1
0.41,0.070818074,-1.0,1.4000000000000001,20.1
0.41,0.07570208,-1.0,1.4000000000000001,20.1
0.41,0.08058608,-1.0,1.4000000000000001,20.1
0.41,0.070818074,-1.0,1.4000000000000001,20.1
0.41,0.07570208,-1.0,1.4000000000000001,20.1
0.42,0.07570208,-1.0,1.4000000000000001,20.1
0.42,0.08058608,-1.0,1.4000000000000001,20.1
0.42,0.08058608,-1.0,1.4000000000000001,20.1
0.42,0.08058608,-1.0,1.4000000000000001,20.1
0.42,0.08058608,-1.0,1.4000000000000001,20.1
0.42,0.09035409,-1.0,1.4000000000000001,20.1
0.42,0.09035409,-1.0,1.4000000000000001,20.1
0.42,0.09035409,-1.0,1.4000000000000001,20.1
0.43,0.1001221,-1.0,1.4000000000000001,20.1
0.43,0.0952381,-1.0,1.4000000000000001,20.1
0.43,0.105006106,-1.0,1.4000000000000001,20.1
0.43,0.1001221,-0.9,1.3,20.200000000000003
0.43,0.105006106,-0.9,1.3,20.200000000000003
0.43,0.105006106,-0.9,1.3,20.200000000000003
0.43,0.105006106,-0.9,1.3,20.200000000000003
0.43,0.105006106,-0.9,1.3,20.200000000000003
0.43,0.10989011,-0.9,1.3,20.200000000000003
0.44,0.10989011,-0.9,1.3,20.200000000000003
0.44,0.105006106,-0.9,1.3,20.200000000000003
0.44,0.114774115,-0.9,1.3,20.200000000000003
0.44,0.10989011,-0.9,1.3,20.200000000000003
0.44,0.10989011,-0.9,1.3,20.200000000000003
0.44,0.105006106,-0.9,1.3,20.200000000000003
0.44,0.105006106,-0.9,1.4000000000000001,20.200000000000003
0.44,0.105006106,-0.9,1.4000000000000001,20.200000000000003
0.44,0.105006106,-0.9,1.4000000000000001,20.200000000000003
0.45,0.1001221,-0.9,1.4000000000000001,20.200000000000003
0.45,0.0952381,-0.9,1.4000000000000001,20.200000000000003
0.45,0.0952381,-0.9,1.4000000000000001,20.200000000000003
0.45,0.09035409,-0.9,1.4000000000000001,20.200000000000003
0.45,0.09035409,-0.9,1.4000000000000001,20.200000000000003
0.45,0.08058608,-0.9,1.4000000000000001,20.200000000000003
0.45,0.070818074,-0.9,1.4000000000000001,20.200000000000003
0.45,0.070818074,-0.9,1.4000000000000001,20.200000000000003
0.45,0.06105006,-0.9,1.4000000000000001,20.200000000000003
0.46,0.06593407,-0.9,1.4000000000000001,20.200000000000003
0.46,0.06105006,-0.9,1.4000000000000001,20.200000000000003
0.46,0.056166057,-0.9,1.4000000000000001,20.200000000000003
0.46,0.051282052,-0.9,1.4000000000000001,20.200000000000003
0.46,0.046398047,-0.9,1.4000000000000001,20.200000000000003
0.46,0.041514043,-0.9,1.4000000000000001,20.200000000000003
0.46,0.046398047,-0.9,1.4000000000000001,20.200000000000003
0.46,0.03663004,-0.9,1.4000000000000001,20.200000000000003
0.47,0.031746034,-0.9,1.4000000000000001,20.200000000000003
0.47,0.026862027,-0.9,1.4000000000000001,20.200000000000003
0.47,0.026862027,-0.9,1.4000000000000001,20.200000000000003
0.47,0.021978023,-0.9,1.4000000000000001,20.200000000000003
0.47,0.017094018,-0.9,1.4000000000000001,20.200000000000003
0.47,0.012210012,-0.9,1.4000000000000001,20.200000000000003
0.47,0.012210012,-0.9,1.4000000000000001,20.200000000000003
0.47,0.012210012,-0.9,1.4000000000000001,20.200000000000003
0.48,0.012210012,-0.9,1.4000000000000001,20.200000000000003
0.48,0.0073260074,-0.9,1.4000000000000001,20.200000000000003
0.48,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.48,0.012210012,-0.9,1.4000000000000001,20.200000000000003
0.48,0.0073260074,-0.9,1.4000000000000001,20.200000000000003
0.48,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.48,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.48,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.48,-0.0073260074,-0.9,1.4000000000000001,20.200000000000003
0.48,-0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,-0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0024420025,-0.9,1.4000000000000001,20.200000000000003
0.49,0.0073260074,-0.9,1.5,20.3
0.49,0.0073260074,-0.9,1.5,20.3
0.49,0.0073260074,-0.9,1.5,20.3
0.5,0.0073260074,-0.9,1.5,20.3
0.5,0.0073260074,-0.9,1.5,20.3
0.5,0.017094018,-0.9,1.5,20.3
0.5,0.012210012,-0.9,1.5,20.3
0.5,0.012210012,-0.9,1.5,20.3
0.5,0.012210012,-0.9,1.5,20.3
0.5,0.012210012,-0.9,1.5,20.3
0.5,0.017094018,-0.9,1.5,20.3
0.51,0.026862027,-0.9,1.5,20.3
0.51,0.026862027,-1.0,1.5,20.3
0.51,0.026862027,-1.0,1.5,20.3
0.51,0.021978023,-1.0,1.5,20.3
0.51,0.031746034,-1.0,1.5,20.3
0.51,0.031746034,-1.0,1.5,20.3
0.51,0.031746034,-1.0,1.5,20.3
0.51,0.03663004,-1.0,1.5,20.3
0.51,0.03663004,-1.0,1.5,20.3
0.51,0.03663004,-1.0,1.5,20.3
0.52,0.03663004,-1.0,1.5,20.3
0.52,0.046398047,-1.0,1.5,20.3
0.52,0.041514043,-1.0,1.5,20.3
0.52,0.041514043,-1.0,1.5,20.400000000000002
0.52,0.051282052,-1.0,1.5,20.400000000000002
0.52,0.051282052,-1.0,1.5,20.400000000000002
0.52,0.051282052,-1.0,1.5,20.400000000000002
0.52,0.051282052,-1.0,1.5,20.400000000000002
0.53,0.056166057,-1.0,1.5,20.400000000000002
0.53,0.06105006,-1.0,1.5,20.400000000000002
0.53,0.06593407,-1.0,1.5,20.400000000000002
0.53,0.06593407,-1.0,1.5,20.400000000000002
0.53,0.06593407,-1.0,1.5,20.400000000000002
0.53,0.06593407,-1.0,1.5,20.400000000000002
0.53,0.06593407,-1.0,1.6,20.400000000000002
0.53,0.06105006,-1.0,1.6,20.400000000000002
0.53,0.070818074,-1.0,1.6,20.400000000000002
0.53,0.06593407,-1.0,1.6,20.400000000000002
0.54,0.070818074,-1.0,1.6,20.400000000000002
0.54,0.07570208,-1.0,1.6,20.400000000000002
0.54,0.070818074,-1.0,1.6,20.400000000000002
0.54,0.08058608,-1.0,1.6,20.400000000000002
0.54,0.07570208,-1.0,1.6,20.400000000000002
0.54,0.070818074,-1.0,1.6,20.400000000000002
0.54,0.07570208,-1.0,1.6,20.400000000000002
0.54,0.070818074,-1.0,1.6,20.400000000000002
0.54,0.08058608,-1.0,1.6,20.400000000000002
0.55,0.08058608,-0.9,1.6,20.5
0.55,0.08058608,-0.9,1.6,20.5
0.55,0.08058608,-0.9,1.6,20.5
0.55,0.08547009,-0.9,1.6,20.5
0.55,0.08058608,-0.9,1.6,20.5
0.55,0.08547009,-0.9,1.6,20.5
0.55,0.08058608,-0.9,1.6,20.5
0.55,0.07570208,-0.9,1.6,20.5
0.55,0.07570208,-0.9,1.6,20.5
0.55,0.07570208,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08547009,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08547009,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.56,0.08058608,-0.9,1.6,20.5
0.57,0.0952381,-0.9,1.6,20.5
0.57,0.09035409,-0.9,1.6,20.5
0.57,0.09035409,-0.9,1.6,20.5
0.57,0.0952381,-0.9,1.6,20.5
0.57,0.0952381,-0.9,1.6,20.5
0.57,0.09035409,-0.9,1.6,20.5
0.57,0.0952381,-0.9,1.6,20.5
0.57,0.0952381,-0.9,1.6,20.5
0.57,0.09035409,-0.9,1.6,20.5
0.58,0.0952381,-0.9,1.6,20.5
0.58,0.08547009,-0.9,1.6,20.5
0.58,0.0952381,-0.9,1.6,20.5
0.58,0.08547009,-0.9,1.6,20.5
0.58,0.08058608,-0.9,1.6,20.5
0.58,0.08058608,-0.9,1.6,20.5
0.58,0.07570208,-0.9,1.6,20.5
0.58,0.070818074,-0.9,1.6,20.5
0.58,0.06105006,-0.9,1.6,20.5
0.58,0.06105006,-0.9,1.7000000000000002,20.5
0.58,0.051282052,-0.9,1.7000000000000002,20.5
0.59,0.046398047,-0.9,1.7000000000000002,20.5
0.59,0.041514043,-0.9,1.7000000000000002,20.5
0.59,0.031746034,-0.9,1.7000000000000002,20.5
0.59,0.017094018,-0.9,1.7000000000000002,20.5
0.59,0.0073260074,-0.9,1.7000000000000002,20.5
0.59,0.0073260074,-0.9,1.7000000000000002,20.5
0.59,0.0073260074,-0.9,1.7000000000000002,20.5
0.59,-0.0024420025,-0.9,1.7000000000000002,20.5
0.6,-0.0073260074,-0.9,1.7000000000000002,20.5
0.6,-0.012210012,-0.9,1.7000000000000002,20.5
0.6,-0.017094018,-0.9,1.7000000000000002,20.5
0.6,-0.021978023,-0.9,1.7000000000000002,20.5
0.6,-0.021978023,-0.9,1.7000000000000002,20.5
0.6,-0.021978023,-0.9,1.7000000000000002,20.5
0.6,-0.026862027,-0.9,1.7000000000000002,20.5
0.6,-0.031746034,-0.9,1.7000000000000002,20.5
0.6,-0.026862027,-0.9,1.7000000000000002,20.5
0.6,-0.031746034,-0.9,1.7000000000000002,20.5
0.6,-0.03663004,-0.9,1.7000000000000002,20.5
0.61,-0.041514043,-0.9,1.7000000000000002,20.5
0.61,-0.041514043,-0.9,1.7000000000000002,20.5
0.61,-0.041514043,-0.9,1.7000000000000002,20.5
0.61,-0.041514043,-0.9,1.7000000000000002,20.5
0.61,-0.041514043,-0.9,1.7000000000000002,20.6
0.61,-0.046398047,-0.9,1.7000000000000002,20.6
0.61,-0.041514043,-0.9,1.7000000000000002,20.6
0.61,-0.041514043,-0.9,1.7000000000000002,20.6
0.61,-0.046398047,-0.9,1.7000000000000002,20.6
0.61,-0.041514043,-0.9,1.7000000000000002,20.6
0.62,-0.041514043,-0.9,1.7000000000000002,20.6
0.62,-0.03663004,-0.9,1.7000000000000002,20.6
0.62,-0.031746034,-0.9,1.7000000000000002,20.6
0.62,-0.031746034,-0.9,1.7000000000000002,20.6
0.62,-0.021978023,-0.9,1.7000000000000002,20.6
0.62,-0.021978023,-0.9,1.7000000000000002,20.6
0.62,-0.021978023,-0.9,1.7000000000000002,20.5
0.62,-0.012210012,-0.9,1.7000000000000002,20.5
0.63,-0.012210012,-0.9,1.7000000000000002,20.5
0.63,-0.0024420025,-0.9,1.7000000000000002,20.5
0.63,0.0024420025,-0.9,1.7000000000000002,20.5
0.63,0.0073260074,-0.9,1.7000000000000002,20.5
0.63,0.0073260074,-0.9,1.7000000000000002,20.5
0.63,0.012210012,-0.9,1.7000000000000002,20.5
0.63,0.017094018,-0.9,1.7000000000000002,20.5
0.63,0.017094018,-0.9,1.7000000000000002,20.5
0.63,0.026862027,-0.9,1.7000000000000002,20.5
0.64,0.026862027,-0.9,1.7000000000000002,20.5
0.64,0.026862027,-1.0,1.8,20.6
0.64,0.041514043,-1.0,1.8,20.6
0.64,0.03663004,-1.0,1.8,20.6
0.64,0.03663004,-1.0,1.8,20.6
0.64,0.046398047,-1.0,1.8,20.6
0.64,0.041514043,-1.0,1.8,20.6
0.64,0.041514043,-1.0,1.8,20.6
0.64,0.051282052,-1.0,1.8,20.6
0.64,0.051282052,-1.0,1.8,20.6
0.65,0.056166057,-1.0,1.8,20.6
0.65,0.06105006,-1.0,1.8,20.6
0.65,0.06593407,-1.0,1.8,20.6
0.65,0.070818074,-1.0,1.8,20.6
0.65,0.08058608,-0.9,1.8,20.6
0.65,0.07570208,-0.9,1.8,20.6
0.65,0.08547009,-0.9,1.8,20.6
0.65,0.09035409,-0.9,1.8,20.6
0.65,0.09035409,-0.9,1.8,20.6
0.65,0.0952381,-0.9,1.8,20.6
